seed,skin,bond,adversary,breakw,sk_w,empty,gate_z,sk_policy,sk_topups_tao,sk_swept_tao,sk_ruin_weeks,clear_day,steady,sk_em_pd,sk_pre_clear_pd,sk_settle_tao,sk_net_tao,leak_pct,adv_ev_tao,adv_settle_tao,adv_stake_now,passes,entries,adv_entry_mean,adv_entry_min_frac,crowd
0,always,0.0,aware,False,0.4,False,1.5,f0.03+refill+sweep,66.1076644666951,104.08319707879528,0,104.0,0.596759776536313,510.5818913519706,1.4718913521190897,37.97553261210017,997.8694883538049,1.527059346733033,-0.90876092635824,-0.7911569294187532,0.7794737165073721,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.4,False,1.5,f0.03+refill+sweep,47.0979728124645,93.75069483789022,0,119.5,0.98,558.1364639947577,1.006463994927411,46.65272202542573,1095.9492743355702,1.7682876338343743,-1.021891189868033,-0.9719317088630358,0.7104166627898936,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.4,False,1.5,f0.03+refill+sweep,46.12659018248526,106.11037913983805,0,221.0,0.832021231607993,407.95509522871197,2.2632947709279825,63.733788957352814,830.6893679873311,5.28695637845424,-0.39105216871937903,-1.32778726994485,0.4970743374086959,1,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.4,False,1.5,f0.03+refill+sweep,44.7651117869036,119.90715072205951,0,174.5,0.858021551121322,471.1571364220337,0.7188121485627293,75.14203893515591,960.9174554085791,5.256292416173688,-0.6373227399936576,-1.5654591444824144,0.8211468662446544,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.4,False,1.5,f0.03+refill+sweep,60.93622011165449,107.3836319258071,0,96.0,0.7935294545204434,511.80623491921784,0.656896364927099,46.447411814152616,1008.6431334622821,11.403424093231262,1.6842423005561935,-0.9676544127948459,0.8762955486790531,2,48,15.0,0.0,0.9329608938547486
0,always,1.5,aware,False,0.4,False,1.25,f0.03+refill+sweep,66.1076644666951,104.08319707879528,0,86.0,0.596759776536313,527.8829380899062,1.1329380900624533,37.97553261210017,1030.3954562211238,1.5306377573095267,-1.2376618423725798,-0.7911569294187532,0.7794737165073721,0,48,15.0,0.0,0.9329608938547486
1,always,1.5,aware,False,0.4,False,1.25,f0.03+refill+sweep,47.0979728124645,93.75069483789022,0,61.0,0.98,571.608944780562,0.10321384813806463,46.65272202542573,1121.277538212882,1.7693378645306579,-1.3492186976622136,-0.9719317088630358,0.7104166627898936,0,48,15.0,0.0,0.9329608938547486
2,always,1.5,aware,False,0.4,False,1.25,f0.03+refill+sweep,46.12659018248526,106.11037913983805,0,50.5,0.832021231607993,521.9082143043615,0.15422453870977657,63.733788957352814,1044.9212318495524,5.436901918716983,-0.6479215675329169,-1.32778726994485,0.4970743374086959,2,48,15.0,0.0,0.9329608938547486
3,always,1.5,aware,False,0.4,False,1.25,f0.03+refill+sweep,44.7651117869036,119.90715072205951,0,50.5,0.858021551121322,484.4473118552043,0.29657799747390734,75.14203893515591,985.9029852229398,5.307481321508933,-0.9015793609084071,-1.5654591444824144,0.8211468662446544,2,48,15.0,0.0,0.9329608938547486
4,always,1.5,aware,False,0.4,False,1.25,f0.03+refill+sweep,60.93622011165449,107.3836319258071,0,92.5,0.7935294545204434,534.9326267331661,0.5868963649271005,46.447411814152616,1052.120750072505,11.474695678316749,1.4659362676683727,-0.9676544127948459,0.8762955486790531,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.45,False,1.25,f0.03+refill+sweep,52.1074429728113,102.95847072545612,0,29.0,0.7883798882681564,625.0921708504551,0.34217085065457337,50.85102775264481,1226.0243089515002,1.5415695721601932,-1.172931494367781,-1.0593964115134331,0.769109096032262,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.45,False,1.25,f0.03+refill+sweep,28.673926189634233,113.39952889479193,0,61.0,0.98,642.0032138479311,0.10321384813806463,88.47560270515773,1295.441644739268,1.7845711903899821,-1.888635017724302,-1.843241723024119,0.5458823485964084,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.45,False,1.25,f0.03+refill+sweep,40.81440893852379,109.72681041457645,0,50.5,0.98,652.6074968275796,0.4174968277913183,72.66240147605265,1299.564495511902,1.7690745279230478,-1.5635388532655015,-1.5138000307510968,0.4700523471962499,2,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.45,False,1.25,f0.03+refill+sweep,41.14431802572413,119.91443451753621,0,50.5,0.8727537325977888,488.0709716626093,0.29657799747390734,78.77011649181208,996.3435432175174,4.843256009408966,-0.8287301249030213,-1.6410440935794182,0.7968794489176753,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.45,False,1.25,f0.03+refill+sweep,40.893596474274176,97.2965227974901,0,92.5,0.9799971330025703,588.5511697151705,0.5868963649271005,56.40292632321595,1162.8791253877364,3.9856365409722505,-0.6032380867826013,-1.1750609650669988,0.6955736970794527,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.45,False,1.5,f0.03+refill+sweep,52.1074429728113,102.95847072545612,0,36.0,0.7883798882681564,618.372170850458,0.4821708506545704,50.85102775264481,1213.3907089515058,1.5415695721601932,-1.172931494367781,-1.0593964115134331,0.769109096032262,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.45,False,1.5,f0.03+refill+sweep,28.673926189634233,113.39952889479193,0,119.5,0.98,585.6085095678008,1.0385095679826664,88.47560270515773,1189.4196006926231,1.7638117346705344,-1.8944563223071083,-1.843241723024119,0.5458823485964084,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.45,False,1.5,f0.03+refill+sweep,40.81440893852379,109.72681041457645,0,54.0,0.98,649.2463556882337,0.48635568844396254,72.66240147605265,1293.245550169932,1.7683027613184765,-1.5637552697521746,-1.5138000307510968,0.4700523471962499,1,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.45,False,1.5,f0.03+refill+sweep,41.14431802572413,119.91443451753621,0,174.5,0.8727537325977888,474.77699575031926,1.0527642620363586,78.77011649181208,971.3508685024121,4.792597928136668,-0.8429355127827396,-1.6410440935794182,0.7968794489176753,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.45,False,1.5,f0.03+refill+sweep,40.893596474274176,97.2965227974901,0,96.0,0.9799971330025703,564.6783314508272,0.656896364927099,56.40292632321595,1117.998189450771,3.9515803129807052,-0.6127880325403097,-1.1750609650669988,0.6955736970794527,2,48,15.0,0.0,0.9329608938547486
0,always,1.5,aware,False,0.45,False,1.25,f0.03+refill+sweep,52.1074429728113,102.95847072545612,0,29.0,0.7883798882681564,625.0921708504551,0.34217085065457337,50.85102775264481,1226.0243089515002,1.5415695721601932,-1.5058889612429056,-1.0593964115134331,0.769109096032262,0,48,15.0,0.0,0.9329608938547486
1,always,1.5,aware,False,0.45,False,1.25,f0.03+refill+sweep,28.673926189634233,113.39952889479193,0,61.0,0.98,642.0032138479311,0.10321384813806463,88.47560270515773,1295.441644739268,1.7845711903899821,-2.2076416985569742,-1.843241723024119,0.5458823485964084,0,48,15.0,0.0,0.9329608938547486
2,always,1.5,aware,False,0.45,False,1.25,f0.03+refill+sweep,40.81440893852379,109.72681041457645,0,50.5,0.98,652.6074968275796,0.4174968277913183,72.66240147605265,1299.564495511902,1.7690745279230478,-1.8606669359842851,-1.5138000307510968,0.4700523471962499,2,48,15.0,0.0,0.9329608938547486
3,always,1.5,aware,False,0.45,False,1.25,f0.03+refill+sweep,41.14431802572413,119.91443451753621,0,50.5,0.8727537325977888,488.0709716626093,0.29657799747390734,78.77011649181208,996.3435432175174,4.843256009408966,-1.084188283553773,-1.6410440935794182,0.7968794489176753,2,48,15.0,0.0,0.9329608938547486
4,always,1.5,aware,False,0.45,False,1.25,f0.03+refill+sweep,40.893596474274176,97.2965227974901,0,92.5,0.9799971330025703,588.5511697151705,0.5868963649271005,56.40292632321595,1162.8791253877364,3.9856365409722505,-0.8079708130406819,-1.1750609650669988,0.6955736970794527,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.5,False,1.25,f0.03+refill+sweep,45.761198761488814,119.49724110722212,0,29.0,0.98,673.6110128559359,0.3510128561570529,73.73604234573332,1340.1247465148926,1.5757183929012641,-1.6401267213837538,-1.536167548869444,0.7842748473334655,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.5,False,1.25,f0.03+refill+sweep,33.2865127828515,118.14127091528637,0,58.0,0.98,644.9438544143242,0.10385441453249256,88.60475813243484,1301.0992044313641,1.7844817206030426,-1.8913508446430622,-1.8459324610923924,0.4908804801870054,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.5,False,1.25,f0.03+refill+sweep,41.49736953109964,96.03154451920611,0,36.0,0.98,666.8936486848864,0.4936486851045929,58.28417498810647,1312.044234515693,1.7757808971510916,-1.2621118880669913,-1.2142536455855513,0.5760633576665375,2,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.5,False,1.25,f0.03+refill+sweep,32.14716331637082,125.6428559882045,0,36.0,0.8937410399247161,609.5418980241096,0.23225187770588285,93.49569267183367,1239.4344609571597,3.9414214480502188,-1.38840271670482,-1.947826930663201,0.6478169489176753,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.5,False,1.25,f0.03+refill+sweep,31.69447471687815,127.39348083321065,0,29.0,0.98,673.5910489944387,0.3310489946597433,95.69900611633248,1362.0501782258768,1.373536775465226,-2.15438363202921,-1.9937292940902605,0.4397330937031923,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.5,False,1.5,f0.03+refill+sweep,45.761198761488814,119.49724110722212,0,29.0,0.98,673.6110128559359,0.3510128561570529,73.73604234573332,1340.1247465148926,1.5757183929012641,-1.6401267213837538,-1.536167548869444,0.7842748473334655,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.5,False,1.5,f0.03+refill+sweep,33.2865127828515,118.14127091528637,0,58.0,0.98,644.9438544143242,0.10385441453249256,88.60475813243484,1301.0992044313641,1.7844817206030426,-1.8913508446430622,-1.8459324610923924,0.4908804801870054,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.5,False,1.5,f0.03+refill+sweep,41.49736953109964,96.03154451920611,0,36.0,0.98,666.8936486848864,0.4936486851045929,58.28417498810647,1312.044234515693,1.7757808971510916,-1.2621118880669913,-1.2142536455855513,0.5760633576665375,1,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.5,False,1.5,f0.03+refill+sweep,32.14716331637082,125.6428559882045,0,36.0,0.8937410399247161,609.5418980241096,0.23225187770588285,93.49569267183367,1239.4344609571597,3.9414214480502188,-1.38840271670482,-1.947826930663201,0.6478169489176753,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.5,False,1.5,f0.03+refill+sweep,31.69447471687815,127.39348083321065,0,29.0,0.98,673.5910489944387,0.3310489946597433,95.69900611633248,1362.0501782258768,1.373536775465226,-2.15438363202921,-1.9937292940902605,0.4397330937031923,2,48,15.0,0.0,0.9329608938547486
0,always,1.5,aware,False,0.5,False,1.25,f0.03+refill+sweep,45.761198761488814,119.49724110722212,0,29.0,0.98,673.6110128559359,0.3510128561570529,73.73604234573332,1340.1247465148926,1.5757183929012641,-1.9452892936085815,-1.536167548869444,0.7842748473334655,0,48,15.0,0.0,0.9329608938547486
1,always,1.5,aware,False,0.5,False,1.25,f0.03+refill+sweep,33.2865127828515,118.14127091528637,0,58.0,0.98,644.9438544143242,0.10385441453249256,88.60475813243484,1301.0992044313641,1.7844817206030426,-2.18364859810716,-1.8459324610923924,0.4908804801870054,0,48,15.0,0.0,0.9329608938547486
2,always,1.5,aware,False,0.5,False,1.25,f0.03+refill+sweep,41.49736953109964,96.03154451920611,0,36.0,0.98,666.8936486848864,0.4936486851045929,58.28417498810647,1312.044234515693,1.7757808971510916,-1.6501096909765876,-1.2142536455855513,0.5760633576665375,2,48,15.0,0.0,0.9329608938547486
3,always,1.5,aware,False,0.5,False,1.25,f0.03+refill+sweep,32.14716331637082,125.6428559882045,0,36.0,0.8937410399247161,609.5418980241096,0.23225187770588285,93.49569267183367,1239.4344609571597,3.9414214480502188,-1.6027484381197405,-1.947826930663201,0.6478169489176753,2,48,15.0,0.0,0.9329608938547486
4,always,1.5,aware,False,0.5,False,1.25,f0.03+refill+sweep,31.69447471687815,127.39348083321065,0,29.0,0.98,673.5910489944387,0.3310489946597433,95.69900611633248,1362.0501782258768,1.373536775465226,-2.3441722120472197,-1.9937292940902605,0.4397330937031923,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.55,False,1.25,f0.03+refill+sweep,30.02443567615435,130.53609738017403,0,29.0,0.98,673.6110128559359,0.3510128561570529,100.51166170401972,1366.900365873179,1.5757183929012142,-2.1979521246814007,-2.0939929521670764,0.6561117215553196,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.55,False,1.25,f0.03+refill+sweep,32.47313599784606,119.73413381978081,0,58.0,0.98,644.9438544143242,0.10385441453249256,91.01099782193471,1303.505444120864,1.7844817206030368,-1.941480838174311,-1.89606245462364,0.48597688990947807,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.55,False,1.25,f0.03+refill+sweep,17.663582754174485,124.48037215794608,0,36.0,0.9774744610433521,660.420700336346,0.4936486851045929,106.81678940377164,1348.4077060361021,2.6742896579456352,-2.0212508780716703,-2.2253497792452417,0.5384046141500596,2,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.55,False,1.25,f0.03+refill+sweep,29.349463072155608,125.02505568879766,0,36.0,0.98,666.6322518774879,0.23225187770588285,95.67559261664204,1348.944226146319,1.7848219457316632,-2.038564491482761,-1.9932415128467094,0.6331997098740388,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.55,False,1.25,f0.03+refill+sweep,30.61377121472067,133.4247205829477,0,29.0,0.8724047457743511,654.3314984880959,0.3310489946597433,106.56094936822706,1336.704166525847,4.063574674280087,-1.626341721610075,-2.22001977850473,0.4366940367844145,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.55,False,1.5,f0.03+refill+sweep,30.02443567615435,130.53609738017403,0,29.0,0.98,673.6110128559359,0.3510128561570529,100.51166170401972,1366.900365873179,1.5757183929012142,-2.1979521246814007,-2.0939929521670764,0.6561117215553196,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.55,False,1.5,f0.03+refill+sweep,32.47313599784606,119.73413381978081,0,58.0,0.98,644.9438544143242,0.10385441453249256,91.01099782193471,1303.505444120864,1.7844817206030368,-1.941480838174311,-1.89606245462364,0.48597688990947807,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.55,False,1.5,f0.03+refill+sweep,17.663582754174485,124.48037215794608,0,36.0,0.9800000000000002,666.8936486848864,0.4936486851045929,106.81678940377164,1360.5768489313582,1.7701939798491015,-2.27477468839335,-2.2253497792452417,0.5384046141500596,1,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.55,False,1.5,f0.03+refill+sweep,29.349463072155608,125.02505568879766,0,36.0,0.98,666.6322518774879,0.23225187770588285,95.67559261664204,1348.944226146319,1.7848219457316632,-2.038564491482761,-1.9932415128467094,0.6331997098740388,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.55,False,1.5,f0.03+refill+sweep,30.61377121472067,133.4247205829477,0,29.0,0.8724047457743511,654.3314984880959,0.3310489946597433,106.56094936822706,1336.704166525847,4.063574674280087,-1.626341721610075,-2.22001977850473,0.4366940367844145,2,48,15.0,0.0,0.9329608938547486
0,always,1.5,aware,False,0.55,False,1.25,f0.03+refill+sweep,30.02443567615435,130.53609738017403,0,29.0,0.98,673.6110128559359,0.3510128561570529,100.51166170401972,1366.900365873179,1.5757183929012142,-2.4891684475988485,-2.0939929521670764,0.6561117215553196,0,48,15.0,0.0,0.9329608938547486
1,always,1.5,aware,False,0.55,False,1.25,f0.03+refill+sweep,32.47313599784606,119.73413381978081,0,58.0,0.98,644.9438544143242,0.10385441453249256,91.01099782193471,1303.505444120864,1.7844817206030368,-2.271129504452846,-1.89606245462364,0.48597688990947807,0,48,15.0,0.0,0.9329608938547486
2,always,1.5,aware,False,0.55,False,1.25,f0.03+refill+sweep,17.663582754174485,124.48037215794608,0,36.0,0.9774744610433521,660.420700336346,0.4936486851045929,106.81678940377164,1348.4077060361021,2.6742896579456352,-2.336749679940078,-2.2253497792452417,0.5384046141500596,2,48,15.0,0.0,0.9329608938547486
3,always,1.5,aware,False,0.55,False,1.25,f0.03+refill+sweep,29.349463072155608,125.02505568879766,0,36.0,0.98,666.6322518774879,0.23225187770588285,95.67559261664204,1348.944226146319,1.7848219457316632,-2.324741396390131,-1.9932415128467094,0.6331997098740388,2,48,15.0,0.0,0.9329608938547486
4,always,1.5,aware,False,0.55,False,1.25,f0.03+refill+sweep,30.61377121472067,133.4247205829477,0,29.0,0.8724047457743511,654.3314984880959,0.3310489946597433,106.56094936822706,1336.704166525847,4.063574674280087,-1.855806141187255,-2.22001977850473,0.4366940367844145,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.6,False,1.25,f0.03+refill+sweep,26.783660743643328,135.47877649937092,0,25.5,0.9800000000000002,676.986524290672,0.29652429089457644,108.69511575572758,1381.4297814221907,1.5395647850695655,-2.3785788375081096,-2.264481578244325,0.6378442299244496,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.6,False,1.25,f0.03+refill+sweep,25.364135467575615,112.38220522728717,0,71.5,0.98,631.9819381666128,0.3719381668153836,90.76806975971157,1278.8941135129435,1.7805591805646577,-1.9375197838424176,-1.8910014533273245,0.4461990780039005,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.6,False,1.25,f0.03+refill+sweep,19.585536404206547,122.6499937618787,0,36.0,0.98,666.8936486848864,0.4936486851045929,106.81445735767218,1360.5745168852586,1.7701939798491835,-2.2747261040995883,-2.2253011949515034,0.43088058797660606,2,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.6,False,1.25,f0.03+refill+sweep,17.69601953646565,134.90869278098177,0,36.0,0.98,666.6322518774879,0.23225187770588285,117.21267324451607,1370.481306774193,1.7848219457314507,-2.4872536712301967,-2.441930692594085,0.521214687957131,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.6,False,1.25,f0.03+refill+sweep,27.096213089668133,138.47897259744425,0,29.0,0.896239713430663,658.5979576985934,0.3310489946597433,115.13275950777611,1353.2969199811316,3.3270617193159056,-2.0114518630388845,-2.3985991564120024,0.37489595084581984,2,48,15.0,0.0,0.9329608938547486
0,always,0.0,aware,False,0.6,False,1.5,f0.03+refill+sweep,26.783660743643328,135.47877649937092,0,29.0,0.9800000000000002,673.6104444078182,0.3504444080393887,108.69511575572758,1375.0827512424257,1.5348270628355227,-2.379907375429615,-2.264481578244325,0.6378442299244496,0,48,15.0,0.0,0.9329608938547486
1,always,0.0,aware,False,0.6,False,1.5,f0.03+refill+sweep,25.364135467575615,112.38220522728717,0,75.0,0.98,628.6219381666143,0.4419381668153821,90.76806975971157,1272.5773135129464,1.7805591805646577,-1.9375197838424176,-1.8910014533273245,0.4461990780039005,0,48,15.0,0.0,0.9329608938547486
2,always,0.0,aware,False,0.6,False,1.5,f0.03+refill+sweep,19.585536404206547,122.6499937618787,0,36.0,0.98,666.8936486848864,0.4936486851045929,106.81445735767218,1360.5745168852586,1.7701939798491835,-2.2747261040995883,-2.2253011949515034,0.43088058797660606,1,48,15.0,0.0,0.9329608938547486
3,always,0.0,aware,False,0.6,False,1.5,f0.03+refill+sweep,17.69601953646565,134.90869278098177,0,36.0,0.98,666.6322518774879,0.23225187770588285,117.21267324451607,1370.481306774193,1.7848219457314507,-2.4872536712301967,-2.441930692594085,0.521214687957131,2,48,15.0,0.0,0.9329608938547486
4,always,0.0,aware,False,0.6,False,1.5,f0.03+refill+sweep,27.096213089668133,138.47897259744425,0,29.0,0.896239713430663,658.5979576985934,0.3310489946597433,115.13275950777611,1353.2969199811316,3.3270617193159056,-2.0114518630388845,-2.3985991564120024,0.37489595084581984,2,48,15.0,0.0,0.9329608938547486
0,always,1.5,aware,False,0.6,False,1.25,f0.03+refill+sweep,26.783660743643328,135.47877649937092,0,25.5,0.9800000000000002,676.986524290672,0.29652429089457644,108.69511575572758,1381.4297814221907,1.5395647850695655,-2.653915065111436,-2.264481578244325,0.6378442299244496,0,48,15.0,0.0,0.9329608938547486
1,always,1.5,aware,False,0.6,False,1.25,f0.03+refill+sweep,25.364135467575615,112.38220522728717,0,71.5,0.98,631.9819381666128,0.3719381668153836,90.76806975971157,1278.8941135129435,1.7805591805646577,-2.183198458020554,-1.8910014533273245,0.4461990780039005,0,48,15.0,0.0,0.9329608938547486
2,always,1.5,aware,False,0.6,False,1.25,f0.03+refill+sweep,19.585536404206547,122.6499937618787,0,36.0,0.98,666.8936486848864,0.4936486851045929,106.81445735767218,1360.5745168852586,1.7701939798491835,-2.5470438226739316,-2.2253011949515034,0.43088058797660606,2,48,15.0,0.0,0.9329608938547486
3,always,1.5,aware,False,0.6,False,1.25,f0.03+refill+sweep,17.69601953646565,134.90869278098177,0,36.0,0.98,666.6322518774879,0.23225187770588285,117.21267324451607,1370.481306774193,1.7848219457314507,-2.7057785831282817,-2.441930692594085,0.521214687957131,2,48,15.0,0.0,0.9329608938547486
4,always,1.5,aware,False,0.6,False,1.25,f0.03+refill+sweep,27.096213089668133,138.47897259744425,0,29.0,0.896239713430663,658.5979576985934,0.3310489946597433,115.13275950777611,1353.2969199811316,3.3270617193159056,-2.2013704813452204,-2.3985991564120024,0.37489595084581984,2,48,15.0,0.0,0.9329608938547486
